rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1125461-luther,Luther,Wesley Morris,True,Rotten,Rotten,2003,Curiously flat.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,John A. Nesbit,False,Fresh,Fresh,2003,the main reason to watch three hours of Quo Vadis remains Peter Ustinov's striking contribution to Nero lore,male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Annlee Ellingson,False,Rotten,Fresh,2003,"Actor Fiennes, writers Camille Thomasson and Bart Gavigan and director Eric Till have done a laudable job of bringing this dusty historical character to life.",unknown,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1170009-conversations_with_god,Conversations With God,Eric Lurio,False,Rotten,Rotten,2006,"The film has nuggets here and there, which hint of something more, but all we get are situation and opaque, one-dimensional characters.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,Harvey S. Karten,False,Fresh,Rotten,2003,A hero's life is turned into a soporific documentary.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Jon Niccum,False,Fresh,Fresh,2002,The cinematography is unforgettable.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Andrew Wright,False,Rotten,Rotten,2005,"Whatever the intentions of novelist and filmmaker, having the audience root for the bridge probably wasn't one of them.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/8-the-mormon-proposition,8: The Mormon Proposition,Christy Lemire,True,Fresh,Rotten,2010,Cowan and Greenstreet are preaching to the choir.,female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/8-the-mormon-proposition,8: The Mormon Proposition,J. R. Jones,True,Fresh,Rotten,2010,The movie is shrill even by advocacy-doc standards.,unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Nell Minow,False,Rotten,Fresh,2013,The concluding scenes of redemption and reunion are tender and transcendent.,female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Jeannette Catsoulis,True,Fresh,Fresh,2007,"""10 Questions for the Dalai Lama"" is a tedious title for an anything-but-tedious film that expertly merges the mystical and the mundane.",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/act_of_god,Act of God,Jeannette Catsoulis,True,Fresh,Rotten,2009,Philosophically ripe but cinematically undercooked.,female,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/augustine_2012,Augustine,Neil Young,True,Fresh,Fresh,2012,"Overall, this is a handsomely-mounted period picture which transcends the stuffiness of costume-drama with sufficient aplomb...",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Chris Barsanti,False,Fresh,Rotten,2003,"a sputtering, wet firecracker",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/act_of_god,Act of God,Andrew O'Hehir,True,Fresh,Fresh,2009,"An undeniably provocative head-trip, laced with the most spectacular lightning-storm footage I've ever seen.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Chelsea Bain,False,Fresh,Fresh,2007,"With luscious cinematography and awe-inspiring humanity, 10 Questions for the Dalai Lama is one of the most electrifying documentaries to be released this year.",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Sean P. Means,False,Fresh,Rotten,2003,Costa-Gavras often shortchanges the story's inherent drama for talky and strident speechifying.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Neil Smith,True,Fresh,Fresh,2002,"This is not the place to debate the Vatican's role, but Costa-Gavras offers a most persuasive study of its shortcomings.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,Desson Thomson,True,Fresh,Fresh,2003,"Whatever form the movie takes, it's right and fitting that such a life gets our attention.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Jon Popick,False,Fresh,Rotten,2003,"Extremely heavy-handed, almost comically repetitious, and way too long.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,A.O. Scott,True,Fresh,Rotten,2003,Neither as moving nor as illuminating as it should be.,unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Harry Guerin,False,Fresh,Fresh,2003,"A fascinating study of good, evil and the inaction dividing them.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.34, 'neu': 0.319, 'pos': 0.34, 'compound': 0.0}",0.0
m/1010555-inherit_the_wind,Inherit the Wind,Jake Euker,False,Fresh,Rotten,2004,Director Kramer at his most unbearably high-minded and ostentatious,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Radheyan Simonpillai,False,Rotten,Rotten,2013,"The bare-bones plot, propped up by redundant R&B tunes, hinges on revelations so obvious, you won't need a prophet to call them out.",unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Glenn Whipp,False,Fresh,Rotten,2003,"Provocative in design, clumsy in execution.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,John Petrakis,True,Fresh,Fresh,2003,[A] well-crafted film.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,Kim Williamson,False,Fresh,Fresh,2003,Provides both a viewpoint on and images of the period unlike those of other films on the Third Reich era.,mostly_female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Leah McLaren,True,Rotten,Fresh,2004,About as swashbuckling as a history lesson gets.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amen,Amen,Kerrie Mitchell,False,Fresh,Fresh,2003,The film's power comes from the urgency of its images.,female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Martin Scribbs,False,Rotten,Fresh,2004,Luther is the textbook radical: he acts out what his contemporaries merely profess.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Aaron Hillis,True,Fresh,Rotten,2007,The 11th question would be: Does a TV-grade travelogue followed by a halfway-decent Q&A warrant a theatrical release?,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010555-inherit_the_wind,Inherit the Wind,Ellen MacKay,False,Fresh,Fresh,2011,Knock-out courtroom drama has deft comic touches.,female,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Gary Dowell,True,Rotten,Rotten,2003,A glossy but unimaginative dramatization of the man's life.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/act_of_god,Act of God,Mark Feeney,True,Fresh,Fresh,2009,"The film doesn't need a narrator, since the people whose accounts we hear speak so absorbingly. All talking heads should talk so articulately.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1011626-king_of_kings,King of Kings,Dennis Schwartz,False,Fresh,Fresh,2004,A sweeping and at times stirring biblical epic.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Chris Hewitt,False,Rotten,Rotten,2003,It's a film that dashes through much of the life and many of the works of Martin Luther without really getting at the personal or spiritual motivations for his crusade to reform the Catholic church.,mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/8-the-mormon-proposition,8: The Mormon Proposition,Frank Scheck,True,Fresh,Fresh,2010,An impassioned piece of timely agitprop.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/augustine_2012,Augustine,Nora Lee Mandel,False,Fresh,Fresh,2013,Hand-held camera gives contemporary realism amidst the historically correct costumes and surroundings. . .[but] feminist iconography . . .makes the phenomenon seem a charade.,female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Josh Larsen,False,Rotten,Rotten,2003,"How do you turn historical theology into gripping cinema? According to `Luther,' haul out the fancy clothes.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Dragan Antulov,False,Rotten,Rotten,2005,leaves audience with the same unanswered question as the one asked by its narrator,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Mark Jenkins,True,Rotten,Fresh,2013,Even the movie's most wretched characters glow in the Harlem lamplight.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,Charles Cassady,False,Fresh,Fresh,2010,"Stirring, even if it's as much showbiz as Bible.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Ted Prigge,False,Rotten,Fresh,2000,If only all biblical films could be this groovy.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Ignatiy Vishnevetsky,True,Rotten,Rotten,2013,Black Nativity is a cut-rate musical melodrama that grafts overreaching references to black culture onto a facile family-values narrative.,unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Steven Rea,True,Rotten,Fresh,2013,Black Nativity offers a whopping serving of Yuletide emotion. And it's a musical - with plenty of wailing and rapping on the side.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010555-inherit_the_wind,Inherit the Wind,Isabel Quigly,False,Fresh,Fresh,2018,"It confirms Mr. Kramer as the versatile man he is, full of object lessons for the world; this time a forceful one about the right to think.",female,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10006007-the_second_chance,The Second Chance,Kevin Crust,True,Rotten,Fresh,2006,"A movie-of-the-week treatment of race and class, the film credibly portrays the day-to-day workings of an urban ministry.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010555-inherit_the_wind,Inherit the Wind,Christopher Machell,False,Fresh,Fresh,2018,Stanley Kramer's 1960 film is a searing indictment of religious fundamentalism and anti-intellectualism. Inherit the Wind's relevance continues beyond its immediate parallels with McCarthyism.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,E! Staff,False,Fresh,Rotten,2003,"In this case, the tribute falls short of the measure of the man.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Geoffrey Kleinman,False,Fresh,Fresh,2007,It may be destined to become the definitive film on The Dalai Lama.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,Saburo Kido,False,Fresh,Fresh,2019,It is more awe-inspiring than words can describe.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Philip Wuntch,True,Rotten,Rotten,2005,"Unlike the bridge, the movie unravels at a very slow pace.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Liz Braun,False,Rotten,Fresh,2003,"While the filmmaking may be a bit disjointed, the subject matter is so fascinating that you won't care.",female,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.216, 'neu': 0.57, 'pos': 0.214, 'compound': -0.009}",-0.009
m/1125461-luther,Luther,Dennis Schwartz,False,Rotten,Rotten,2004,It glosses over the brilliant monk's dark side and ignores his prejudices completely.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.262, 'neu': 0.535, 'pos': 0.203, 'compound': -0.0258}",-0.0258
m/1125461-luther,Luther,Ken Fox,False,Rotten,Fresh,2003,"Corny and irritatingly simplistic though this fast-paced biography of 16th-century German religious reformer Martin Luther may be, it's undeniably entertaining.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.126, 'neu': 0.753, 'pos': 0.121, 'compound': -0.0258}",-0.0258
m/black_narcissus,Black Narcissus,Dave Kehr,True,Fresh,Fresh,2010,Powell's equally extravagant visual style transforms it into a landscape of the mind -- grand and terrible in its thorough abstraction.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.129, 'neu': 0.747, 'pos': 0.124, 'compound': -0.0258}",-0.0258
m/1170009-conversations_with_god,Conversations With God,Mary-Liz Shaw,False,Rotten,Rotten,2006,"For those of us who want to know who this guy really is, what he's about, where he came from, the film is as vague as the voice Walsch hears.",unknown,"['Drama', 'Faith & Spirituality']","{'neg': 0.046, 'neu': 0.912, 'pos': 0.042, 'compound': -0.0258}",-0.0258
m/1125461-luther,Luther,Mark R. Leeper,False,Rotten,Rotten,2003,"There is some valuable historical detail in the script, but Luther's philosophy is simplified and sanitized. The acting is flat and surprisingly uninvolving.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.139, 'neu': 0.693, 'pos': 0.168, 'compound': -0.0387}",-0.0387
