rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/10009355-sugar,Sugar,Kimberley Jones,False,Certified-Fresh,Rotten,2009,"While it's interesting, it's never truly absorbing.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.238, 'neu': 0.495, 'pos': 0.267, 'compound': 0.0757}",0.0757
m/battle_of_the_sexes,Battle of the Sexes,Max Cea,True,Certified-Fresh,Fresh,2017,"There are more artistically inspired versions of the ""Battle of the Sexes"" story, but in art, like in tennis, the moment dictates the shot; this moment called for a crisp forehand smash, and ""Battle of the Sexes"" delivered.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.119, 'neu': 0.755, 'pos': 0.126, 'compound': 0.0745}",0.0745
m/brother_2010,Brother (Hermano),Ron Wilkinson,False,Rotten,Rotten,2011,Good football action and an inside look at the Caracas barrios cannot save this film from a thin script and sport drama predictability.,male,"['Art House & International', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.103, 'neu': 0.783, 'pos': 0.114, 'compound': 0.0701}",0.0701
m/bleed_for_this,Bleed For This,Rich Cline,False,Fresh,Fresh,2016,"This is such a ripping true story that it can't help but grab hold of the audience, even if the film never quite breaks through the surface.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.059, 'neu': 0.872, 'pos': 0.069, 'compound': 0.0698}",0.0698
m/beerfest,Beerfest,Brian Orndorf,False,Rotten,Rotten,2006,"These guys look like a bunch of accountants making movies on their smoke break, and Beerfest isn't made to please anybody but their fraternity brothers still chained to their Peter Pan Syndrome.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.046, 'neu': 0.9, 'pos': 0.054, 'compound': 0.0693}",0.0693
m/battle_of_the_sexes,Battle of the Sexes,Tim Brennan,False,Certified-Fresh,Rotten,2020,"For a story that's just as depressingly relevant in 2017*** as it was in 1973, this film should be a lot more than simply pleasant.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.118, 'neu': 0.754, 'pos': 0.128, 'compound': 0.0679}",0.0679
m/1017776-rocky,Rocky,Mike Massie,False,Certified-Fresh,Fresh,2020,"It isn't the first encouraging movie to feature an underdog that is entirely likeable and sorely outmatched, but it is one of the absolute finest.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.07, 'neu': 0.851, 'pos': 0.079, 'compound': 0.0666}",0.0666
m/1156285-summer_storm,Summer Storm (Sommersturm),Bruce Newman,True,Rotten,Rotten,2006,"For a small coming-of-age film, this picture is remarkably well photographed and acted. But the single-mindedness with which it seems determined to have almost everyone rowing in the same sexual direction finally becomes a bit oppressive.",male,"['Art House & International', 'Comedy', 'Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.09, 'neu': 0.788, 'pos': 0.122, 'compound': 0.0635}",0.0635
m/1212694-blind_side,The Blind Side,Stephen Cole,True,Fresh,Rotten,2009,"What a drag that, one year into Obama's presidency, American films remain so careful about depicting black actors.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.1, 'neu': 0.789, 'pos': 0.111, 'compound': 0.0557}",0.0557
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Dennis Schwartz,False,Certified-Fresh,Fresh,2006,"Not being a soccer fan, the Cosmos phenomenon had no impact on me at the time nor does this energetic film change that opinion.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.151, 'neu': 0.726, 'pos': 0.123, 'compound': 0.0549}",0.0549
m/beyond_the_edge_2013,Beyond the Edge,Diana Clarke,True,Fresh,Rotten,2014,"Like a mountaineer grappling on sheet ice, the film's focus on performance can result in a loss of footing.",female,"['Action & Adventure', 'Documentary', 'Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.116, 'neu': 0.758, 'pos': 0.126, 'compound': 0.0516}",0.0516
m/1208128-tyson,Tyson,Ed Gibbs,False,Certified-Fresh,Fresh,2009,"Tyson is presented via multiple split screen, with relentlessly frank and rhythmic sentences overlapping one another. The effect is mesmerising.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.0516}",0.0516
m/1208128-tyson,Tyson,Chris Roberts,False,Certified-Fresh,Fresh,2009,"James Toback's been close with Tyson since the 80s (he played in Toback's Black And White), and this stab at redemption is subjective and sympathetic.",mostly_male,"['Documentary', 'Sports & Fitness']","{'neg': 0.14, 'neu': 0.683, 'pos': 0.177, 'compound': 0.0516}",0.0516
m/battle_of_the_sexes,Battle of the Sexes,Steve Persall,False,Certified-Fresh,Fresh,2017,"Like real life, the movie loses some steam when the big match rolls around. Nothing on the court could match what led King and Riggs there and the same goes for Dayton and Faris' movie.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.061, 'neu': 0.873, 'pos': 0.066, 'compound': 0.0516}",0.0516
m/beerfest,Beerfest,Andrew O'Hehir,True,Rotten,Rotten,2006,"In telling the story of a secret Fight Club-style drinking competition that literally takes place beneath Munich's famous Oktoberfest, it hopes to become the ultimate frat-boy beer-drinking cult movie. I don't think it gets there.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.071, 'neu': 0.852, 'pos': 0.077, 'compound': 0.0516}",0.0516
m/bleed_for_this,Bleed For This,Rick Kisonak,False,Fresh,Fresh,2017,"Teller is a knockout. He nails the hometown hero's accent, fighting style and goofball charm.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.145, 'neu': 0.698, 'pos': 0.157, 'compound': 0.0516}",0.0516
m/1212694-blind_side,The Blind Side,Marshall Fine,False,Fresh,Fresh,2009,"Ultimately, race has nothing to do with the truth of the emotions this film elicits from an audience. It's a solid movie, whether you're color blind or not.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.088, 'neu': 0.784, 'pos': 0.127, 'compound': 0.0516}",0.0516
m/10008562-road_to_victory,Road to Victory,James Wegg,False,Fresh,Rotten,2007,...this film -- despite its penchant for black-and-white narrative when many shades of grey are needed -- needs to be seen and discussed,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0516}",0.0516
m/battle_of_the_sexes,Battle of the Sexes,Dustin Putman,False,Certified-Fresh,Fresh,2017,"A stirring, affectionately felt biopic about a necessary milestone in sports history. The not-so-secret weapon of ""Battle of the Sexes"" is Billie Jean King herself, and Emma Stone's impassioned turn playing her.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.134, 'neu': 0.726, 'pos': 0.14, 'compound': 0.0516}",0.0516
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Edward Douglas,False,Rotten,Fresh,2006,"For an inspirational story set in the world of soccer, you could do a heck of a lot worse.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.145, 'neu': 0.701, 'pos': 0.154, 'compound': 0.0516}",0.0516
m/1208128-tyson,Tyson,Peter Sobczynski,False,Certified-Fresh,Fresh,2009,"This is an extraordinary portrait of a complicated and contradictory man and regardless of your previously held views towards him, it is complex and thoughtful enough to force you to reconsider and reshape them as a result.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.063, 'neu': 0.868, 'pos': 0.068, 'compound': 0.0516}",0.0516
m/1017776-rocky,Rocky,Total Film Staff,False,Certified-Fresh,Fresh,2013,"It's Sly's droopy-eyed, hangdog/underdog that carries Rocky's tale of transformation. He's no oil painting, no blue-eyed hero. He's not supposed to make it -- and that makes us instantly connect with him.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.119, 'neu': 0.784, 'pos': 0.097, 'compound': 0.0516}",0.0516
m/beerfest,Beerfest,Edward Douglas,False,Rotten,Fresh,2006,"You'll find yourself shaking your head, then laughing your @$$ off at the next bad joke.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.23, 'neu': 0.531, 'pos': 0.239, 'compound': 0.0516}",0.0516
m/1093641-hurricane,The Hurricane,Guy MacPherson,False,Certified-Fresh,Fresh,2000,"Despite its faults, which also include some unrealistic boxing footage, this portrait of social injustice is sure to start you thinking and keep you talking.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.121, 'neu': 0.72, 'pos': 0.159, 'compound': 0.0397}",0.0397
m/bleed_for_this,Bleed For This,Jim Lane,False,Fresh,Fresh,2016,"The movie never really overcomes the basic familiarity of its formula -- Triumph Over Adversity (Sports Division) -- but within those limits, it's extremely well-done.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.071, 'neu': 0.853, 'pos': 0.076, 'compound': 0.0387}",0.0387
m/1017776-rocky,Rocky,Dale Pollock,False,Certified-Fresh,Fresh,2002,"With the simplest of materials, Stallone and Avildsen have created something magnificent and stirring. Without trading on fear, prejudice or violence, they have made an insightful statement about the human condition.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.176, 'neu': 0.62, 'pos': 0.203, 'compound': 0.033}",0.033
m/1093641-hurricane,The Hurricane,Robin Clifford,False,Certified-Fresh,Fresh,2005,"There is a talented supporting cast, but they are not given much opportunity to break out of the two-dimensional symbolism they are cloaked with in the script by Armyan Bernstein and Dan Gordon.",mostly_male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.083, 'neu': 0.803, 'pos': 0.114, 'compound': 0.0263}",0.0263
m/battle_of_the_sexes,Battle of the Sexes,Matt Neal,False,Certified-Fresh,Fresh,2017,"Battle Of The Sexes is an important re-stating of an important moment in sport, and its subject matter is as pertinent now as it was then.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.089, 'neu': 0.751, 'pos': 0.16, 'compound': 0.0258}",0.0258
m/10008562-road_to_victory,Road to Victory,Mark R. Leeper,False,Fresh,Rotten,2008,The reach of this film goes beyond addressing itself to one couple or even something as broad as the whole field of sports medicine.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.0258}",0.0258
m/beyond_the_edge_2013,Beyond the Edge,Graham Fuller,True,Fresh,Rotten,2014,"Though impressively shot, the doc is a weak advertisement for 3-D.",male,"['Action & Adventure', 'Documentary', 'Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.209, 'neu': 0.576, 'pos': 0.216, 'compound': 0.0258}",0.0258
m/10009355-sugar,Sugar,Justin Strout,False,Certified-Fresh,Rotten,2009,The approach is flighty at best and a cinematic bait-and-switch at worst.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.237, 'neu': 0.52, 'pos': 0.243, 'compound': 0.0258}",0.0258
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Eric Lurio,False,Certified-Fresh,Fresh,2006,"Needless to say, until the unhappy ending, we've got an entertaining and edifying romp.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.158, 'neu': 0.678, 'pos': 0.164, 'compound': 0.0258}",0.0258
m/because_of_winndixie,Because of Winn-Dixie,Jonathan Rosenbaum,True,Rotten,Fresh,2005,Sincere rather than cynical.,male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.356, 'neu': 0.274, 'pos': 0.37, 'compound': 0.0258}",0.0258
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Lewis Beale,True,Fresh,Fresh,2018,Heartbreaking and heartwarming.,male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.423, 'neu': 0.141, 'pos': 0.437, 'compound': 0.0258}",0.0258
m/10009355-sugar,Sugar,Mike Edwards,False,Certified-Fresh,Fresh,2011,"A portrait of an immigrant, a sports movie commentating on the machinations of American sport and a coming-of-age drama: Sugar is not short of subject matter.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.0258}",0.0258
m/britt_marie_was_here,Britt-Marie Was Here,Andrew Emerson,False,Fresh,Rotten,2019,"Its portrayal of Britt-Marie sometimes feels condescending, several of its plot turns make no sense, and its visuals add nothing that wasn't already there in the original book.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.072, 'neu': 0.852, 'pos': 0.075, 'compound': 0.0258}",0.0258
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Digby Lewis,True,Certified-Fresh,Fresh,2006,"Such a heady combination of greed, girls and goals, all set to a pulsating funk background, should provide even a hardened football refusenik with 90 minutes (+ stoppage time) of entertainment.",unknown,"['Documentary', 'Sports & Fitness']","{'neg': 0.086, 'neu': 0.825, 'pos': 0.089, 'compound': 0.0258}",0.0258
m/1208128-tyson,Tyson,Ray Bennett,True,Certified-Fresh,Fresh,2009,"More a testimony for the defense than a documentary, it's a sympathetic portrait of a complex man driven by an anger that still bubbles beneath the surface.",mostly_male,"['Documentary', 'Sports & Fitness']","{'neg': 0.13, 'neu': 0.702, 'pos': 0.168, 'compound': 0.0258}",0.0258
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Robert Denerstein,True,Fresh,Fresh,2005,"Manages to be funny, sad and as informative as you'd want any movie about bowling to be.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.0258}",0.0258
m/battle_of_the_sexes,Battle of the Sexes,Vicky Roach,False,Certified-Fresh,Fresh,2017,Battle Of the Sexes is a well-played crowd pleaser with a decent backhand volley.,female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.17, 'neu': 0.654, 'pos': 0.176, 'compound': 0.0258}",0.0258
m/1212694-blind_side,The Blind Side,Dan Callahan,False,Fresh,Rotten,2011,"The Blind Side, which has reportedly made close to 200 million dollars, is based on a true story (the operative word is ""based,"" of course).",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.098, 'neu': 0.8, 'pos': 0.102, 'compound': 0.0258}",0.0258
m/bleed_for_this,Bleed For This,Matt Zoller Seitz,True,Fresh,Rotten,2016,"Its deep knowledge of boxing pictures and sports weepies helps the story glide along. Still, there's a deeper, more powerful tale here that remains frustratingly untapped.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.173, 'neu': 0.65, 'pos': 0.176, 'compound': 0.024}",0.024
m/1197992-perfect_game,The Perfect Game,Roger Ebert,True,Rotten,Fresh,2010,"You sort of know how these underdog sports movies turn out. Doesn't matter. The Perfect Game so expertly uses the charisma and personalities of the actors, especially the young ones, that it's thrilling anyway.",male,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.107, 'neu': 0.812, 'pos': 0.081, 'compound': 0.0072}",0.0072
m/1208128-tyson,Tyson,Will Leitch,False,Certified-Fresh,Rotten,2013,"Turns out Mike Tyson, lo and behold, isn't that interesting after all. He's an unreliable narrator, sure, but mostly he's just a grotesque cartoon of every athlete who never had to answer for anything as long as they were making other people money.",mostly_male,"['Documentary', 'Sports & Fitness']","{'neg': 0.038, 'neu': 0.924, 'pos': 0.038, 'compound': 0.0054}",0.0054
m/1212694-blind_side,The Blind Side,Andrea Chase,False,Fresh,Fresh,2009,"It's the deft, simple manner in which the story is told that brings it all together into a feel-good movie that rises above its inherent clichs",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009355-sugar,Sugar,Marshall Fine,False,Certified-Fresh,Fresh,2009,"Sugar stands the baseball movie on its head by approaching the genre with off-speed material, instead of the plot equivalent of sizzling fastballs and home runs.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1155467-glory_road,Glory Road,Scott Foundas,False,Rotten,Rotten,2006,First-time director James Gartner's movie is less a study of race than it is a fast break of underdog clichés and 'inspirational' speeches.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009355-sugar,Sugar,Susan Granger,False,Certified-Fresh,Fresh,2009,"An authentic, timely ""immigrant experience"" tale about trying to score.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1208128-tyson,Tyson,Michael Sragow,False,Certified-Fresh,Fresh,2009,Tyson is a staggering movie.,male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
